Index,Time_16,Time_12,Time_8,Time_6,Time_4,Time_3,Time_2,Time_1
0,0.4427928000004613,0.6817670999989787,0.6666829999994661,0.7940890000027139,0.832701299998007,1.0887006999982987,1.647589500000322,3.1650504999997793
1,0.4375828000011097,0.6264808000014455,0.8372451000032015,0.8931506000008085,0.9063665000030596,1.086994400000549,1.5835632999987865,3.1410032999992836
2,0.4557118000011542,0.5920141999995394,0.8064183999995294,0.8682878999970853,0.8827744000009261,1.0853511999994225,1.5831670000006852,3.139932800000679
3,0.4326461999989988,0.5569092000005185,0.7812941000011051,0.8500046000008297,0.88998569999967,1.0818410000028962,1.6023863000009442,3.133216199999879
4,0.4560496999984025,0.5717713000012736,0.8529215000016848,0.8684609999982058,0.8788738000002922,1.077365799999825,1.6004797000023245,3.1335570000010193
5,0.4815807999984827,0.551079299999401,0.8521727999977884,0.8493526000020211,0.8674270999981673,1.0843232000006537,1.5833777000007103,3.137109400002373
6,0.47580500000185566,0.5575052000021969,0.8381997999968007,0.8810448999975051,0.914438899999368,1.105745199998637,1.5835401000003912,3.1476655999977083
7,0.4919526000012411,0.5464121000004525,0.7770101999994949,0.8294658000013442,0.8811701000013272,1.082064000001992,1.608605000001262,3.1354197000000568
8,0.4821504999999888,0.563242000000173,0.7213030999992043,0.8527254999971774,0.8864972000010312,1.0814084999983606,1.6126474999982747,3.1258531999992556
9,0.49147570000059204,0.56034009999712,0.6981859999978042,0.8677074999977776,0.8563148000030196,1.0823849000007613,1.5844323999990593,3.1428701000004367
10,0.47497569999904954,0.5728648000003886,0.6687634000008984,0.8667223999982525,0.8598125000025902,1.0870458000026701,1.591200700000627,3.158069000000978
11,0.46490190000258735,0.5664968000019144,0.6708952000008139,0.8928344000014476,0.8651858000011998,1.0805269999982556,1.594610100000864,3.130086000001029
12,0.4470728999986022,0.5615646000005654,0.6942845999983547,0.8641315999993822,0.8756333999990602,1.0753546999985701,1.5897771999989345,3.1250584999979765
13,0.4586529999978666,0.570991699998558,0.6820946000007098,0.865636500002438,0.8590952000013203,1.087498400000186,1.6008891000019503,3.1401707000004535
14,0.4581557999990764,0.5700241999984428,0.6947135999980674,0.8467455999998492,0.8628549999993993,1.0862309999974968,1.5922108000013395,3.145580799999152
15,0.4535429999996268,0.5712705999976606,0.6868289999983972,0.870916899999429,0.8830014999984996,1.0800560999996378,1.5898720000004687,3.1360356000004685
16,0.446250200002396,0.5715416000020923,0.6999939999986964,0.8661610999988625,0.8806093999992299,1.0804992000012135,1.5890509999990172,3.1426266000016767
17,0.452398199999152,0.5713781000013114,0.7305927999987034,0.8678786999989825,0.8832660999978543,1.0981724000012036,1.5816913999988174,3.149418400000286
18,0.4447854999998526,0.566320199999609,0.6894456999980321,0.8392383999998856,0.8901575999989291,1.086574400000245,1.5893787999993947,3.1486987999996927
19,0.4490756999985024,0.581416299999546,0.6968643999971391,0.8461745999993582,0.9106721999996807,1.0798565999975835,1.578559800000221,3.130588899999566
20,0.45221049999963725,0.5699084999978368,0.6966904000000795,0.8535025999990467,0.8571520000004966,1.0761415000015404,1.579523700002028,3.1422448999983317
21,0.4445309000002453,0.5747024999982386,0.7103204000013648,0.8602829999981623,0.9022874999973283,1.0825882999997702,1.5934438000003865,3.148702400001639
22,0.45524120000118273,0.5698956999985967,0.7135946999987937,0.9220105999993393,0.8805747000005795,1.0845816000000923,1.5993526999991445,3.1491855999993277
23,0.45109600000068895,0.5858795999993163,0.7164750999982061,0.9163566999995965,0.8770382000002428,1.0791592999994464,1.5978512000001501,3.1513097999995807
24,0.4503612000007706,0.5662709000025643,0.7087864999994054,0.881033199999365,0.8766928999975789,1.0811389000009513,1.5938053999998374,3.1439286999993783
25,0.45424439999987953,0.5568475000000035,0.7103678999992553,0.8639937000007194,0.8652648000024783,1.0864838999987114,1.5769280999993498,3.1623889000002237
26,0.45660660000066855,0.5647753000012017,0.759344099998998,0.8722238000009384,0.8935533999974723,1.085184499999741,1.577064799999789,3.1387972999982594
27,0.45333429999664077,0.5698150999996869,0.7185270000009041,0.9017764999989595,0.843975900002988,1.1012418000027537,1.5830182999998215,3.121816000002582
28,0.4588627000011911,0.5818183999981557,0.754565499999444,0.881727600000886,0.860306300000957,1.0793405000003986,1.5786145000020042,3.1324690000001283
29,0.45411329999842565,0.5734769000009692,0.7568753999985347,0.8232377999993332,0.8888130999985151,1.0837131000007503,1.598038699998142,3.1483919999991485
30,0.45501919999878737,0.5756287999975029,0.7498387000014191,0.827670799997577,0.9407830000018294,1.0840406999996048,1.591838899999857,3.137295599997742
31,0.4553598999991664,0.5708940000004077,0.7339694000002055,0.8852076999974088,0.9048266999998305,1.0819392999983393,1.5944052999984706,3.1167759000018123
32,0.4574852000005194,0.5740250999988348,0.7215353999999934,0.8984086000018578,0.8891438999999082,1.0786131999993813,1.5964493999999831,3.1262859999987995
33,0.4534367000014754,0.5714935999967565,0.7284051999995427,0.8395251000001736,0.8574493000014627,1.0980421999993268,1.5687758999993093,3.149563800001488
34,0.4513150000020687,0.5709924000002502,0.7400409999972908,0.8744495999999344,0.8566342999984045,1.0872789999993984,1.6126211999981024,3.167745200000354
35,0.45786560000124155,0.5737974000003305,0.7947826999989047,0.9068721000003279,0.9013520999978937,1.0812024999977439,1.5884471000026679,3.133531799998309
36,0.4561355000005278,0.5698873000001186,0.8152000000009139,0.8641859000017575,0.930468499998824,1.0842159999992873,1.5739104999993287,3.1318190999991202
37,0.4579459999986284,0.6009441999995033,0.8202942999996594,0.8427972999998019,0.9015572000025713,1.086192700000538,1.6065631999990728,3.1338092000005418
38,0.4526103999996849,0.5684641999978339,0.7892307999973127,0.8155340000012075,0.8911466999998083,1.0887144000007538,1.6009043000012753,3.149461400000291
39,0.4524046999977145,0.5789172000004328,0.7822621999985131,0.8467785000029835,0.9155900000005204,1.0818399999989197,1.5779522000011639,3.127802700000757
40,0.45321380000314093,0.587603100000706,0.7781319999994594,0.8330336999970314,0.8947535999977845,1.0900330999975267,1.5853677999984939,3.1126263000005565
41,0.45814830000017537,0.5657601999992039,0.7878536999996868,0.8307779999995546,0.9621184000025096,1.0860544000024674,1.5863740999993752,3.131599799999094
42,0.4498894999996992,0.5711952999990899,0.785765699998592,0.8776147000025958,0.9302095999992162,1.0830222000004142,1.5756146000021545,3.168396799999755
43,0.45349999999962165,0.5652086999980384,0.7829721000016434,0.8476464000013948,0.9184181000018725,1.0792794000008143,1.6000996000002488,3.1162942000009934
44,0.46719889999803854,0.584270799998194,0.7737037000006239,0.8891016999987187,0.8808119999994233,1.0782813000005262,1.5932505000018864,3.1378709000018716
45,0.44904010000027483,0.5638566999987233,0.8319220999983372,0.8571426999988034,0.8571235000017623,1.086283500000718,1.5713056999993569,3.13542199999938
46,0.4580618999971193,0.5728095000013127,0.8303306000016164,0.8449445999976888,0.9071660000008706,1.0865857999997388,1.5771014000019932,3.138537200000428
47,0.46347180000157095,0.5777670000024955,0.81984310000189,0.912672599999496,0.8678154999979597,1.0794072000026063,1.5792106000008062,3.141389699998399
48,0.4683194999997795,0.5874689000011131,0.7999600000002829,0.8356850000018312,0.8635246000012557,1.0787946000018565,1.5770452000033401,3.12214110000059
49,0.46089209999991,0.5881594000020414,0.8123125999991316,0.8740561000013258,0.8890453999993042,1.0854078000011214,1.6127246000032756,3.13567139999941
50,0.4685812999996415,0.588791999998648,0.8135959999999614,0.8380150000011781,0.9103692999997293,1.0868775000017195,1.5835220000008121,3.1472154000002774
51,0.46040460000222083,0.5875223000002734,0.7836395999984234,0.847796300000482,1.0583045999992464,1.0816621999983909,1.5768628000005265,3.1235201000017696
52,0.4667535999979009,0.5901698999987275,0.8072393000002194,0.8730845999998564,0.9343268999982683,1.077918499999214,1.58957300000111,3.146639499998855
53,0.4706350000014936,0.5801476999986335,0.7988027999999758,0.8242060999982641,1.1202990999991016,1.0855965000009746,1.5779049000011582,3.142457000001741
54,0.47221369999897433,0.5955039000000397,0.7903975999979593,0.8636102999989816,0.9298019000016211,1.0950287000014214,1.5863356000008935,3.134205499998643
55,0.4587914000003366,0.5863523999978497,0.7861718000021938,0.8732072000020707,0.994002499999624,1.0828273000006448,1.5778619999982766,3.111496800000168
56,0.46004739999989397,0.5805411000001186,0.7951100999998744,0.9178097000003618,0.9220817000023089,1.0817085999988194,1.5830865999996604,3.1300977999999304
57,0.46642659999997704,0.5724934999998368,0.821789899997384,0.8506280000001425,0.8998304000015196,1.093912000000273,1.5780020000020158,3.134109200000239
58,0.47517100000186474,0.5725366999977268,0.8402916000013647,0.8778541000028781,0.876965300001757,1.0853650999997626,1.5826258000015514,3.156116699999984
59,0.45777559999987716,0.5730977999992319,0.8233234999970591,0.8571282000011706,0.8537315000030503,1.0789822999977332,1.5839228999975603,3.1357675999970525
60,0.4587615000018559,0.5812126999990141,0.8202845000014349,0.8516374000028009,0.8441158999994514,1.0793814999997267,1.5830761000033817,3.167156600000453
61,0.4705328999989433,0.5708950999978697,0.8155617999982496,0.8035123999979987,0.8701327000017045,1.085812100001931,1.5855004000004556,3.1709275000030175
62,0.45932710000124644,0.5827460000000428,0.8123571000032825,0.8431070000006002,0.8653510999974969,1.0850127000012435,1.597879599998123,3.1432714000002306
63,0.4640063000006194,0.5731581000000006,0.7991012999991653,0.8219037999988359,0.8567026000018814,1.0796674999983225,1.5784870999996201,3.1376683999988018
64,0.4646887000017159,0.5780518000028678,0.7752579000007245,0.8345341999993252,0.85048309999911,1.0784466999975848,1.5929495000018505,3.126179900002171
65,0.4788551000019652,0.579541800001607,0.785012899999856,0.8476833999993687,0.8599056999992172,1.0851471999994828,1.5838442999993276,3.206852900002559
66,0.4639088999974774,0.5865134000014223,0.7649063999997452,0.826858300002641,0.8824756000030902,1.0956321000012395,1.5760618999993312,3.1544207999977516
67,0.4629257999986294,0.5943255999991379,0.7917225999990478,0.8710782999987714,0.844955900000059,1.0767302000022028,1.5789163000008557,3.162605800000165
68,0.47615399999995134,0.6053441000003659,0.7763596000004327,0.8386516999999003,0.8461365000002843,1.0799116999987746,1.5879400000012538,3.1475560999970185
69,0.4690091000011307,0.5914784000015061,0.795890800000052,0.867014300001756,0.9400692999988678,1.0828820999995514,1.5759264999978768,3.192908900000475
70,0.47128539999903296,0.6007909999971162,0.8436634999998205,0.8414368999983708,0.9234023999997589,1.085596799999621,1.577238199999556,3.147563900001842
71,0.4736300000004121,0.6054549000000407,0.8243484000013268,0.8904584999982035,0.8974624000002223,1.0783660000015516,1.5791155000006256,3.1400383000000147
72,0.47526019999713753,0.5964066000015009,0.8124790999972902,0.8632652999986021,0.9211928000004264,1.0788331000003382,1.5760010000012699,3.1462350000001607
73,0.4800972000011825,0.5980600000002596,0.8401430000012624,0.8476645000009739,0.8945922000020801,1.087011399999028,1.5800258000017493,3.1670557000034023
74,0.4740839000005508,0.5908249000021897,0.8425545999998576,0.8052950999990571,0.8567253000001074,1.0808532000010018,1.594930999999633,3.140712899999926
75,0.46998080000048503,0.5838476999997511,0.8150961999999708,0.8261382000018784,0.8836619000030623,1.0742655000030936,1.5928808999997273,3.1347472999987076
76,0.4804480999991938,0.5990386000012222,0.7830776999981026,0.8576639000020805,0.859463799999503,1.0796296000007715,1.5825821999969776,3.2067018000016105
77,0.4858020000028773,0.5965619999988121,0.7980134000026737,0.765318900001148,0.9033340999994834,1.083962299999257,1.5728046000003815,3.2560496000005514
78,0.46454219999941415,0.5911364000021422,0.772320200001559,0.8739762000004703,0.8520707999996375,1.083359999996901,1.5943455999986327,3.3010728000008385
79,0.47823459999926854,0.6050953999983903,0.7922550000002957,0.884901000001264,0.89434909999909,1.0787701000008383,1.5770677000000433,3.655437500001426
80,0.4750166999983776,0.5980658000007679,0.796404499997152,0.8891613000014331,0.9003587999977753,1.0809980999983964,1.582056499999453,3.3634664000019256
81,0.46864780000032624,0.5925752000002831,0.7875177000023541,0.8739973999981885,0.8774217999998655,1.0851030999983777,1.5839211999991676,3.400450599998294
82,0.48449619999883,0.6015852999989875,0.8268045000004349,0.8921687000001839,0.8550785999977961,1.0963493999988714,1.5796145999993314,3.309861699999601
83,0.47863169999982347,0.60867639999924,0.8190333999991708,0.86920789999931,0.875040999999328,1.0782398999981524,1.5853262999989965,3.1986972999984573
84,0.4757450999968569,0.5988617000002705,0.8307996000003186,0.8380581999990682,0.9096615000016754,1.0773836000007577,1.5766122999993968,3.131093999996665
85,0.4789293000030739,0.5964720000010857,0.8486502000014298,0.8078748999978416,0.848937399998249,1.0843022000008204,1.5714909999987867,3.1846217999991495
86,0.4859385999989172,0.6070061000027636,0.8499983000001521,0.8475094999994326,0.8906400000014401,1.0834821999997075,1.5794474000031187,3.257340000000113
87,0.482220400001097,0.6036645999993198,0.8021876999991946,0.8162711999975727,0.9000734000001103,1.0809501000003365,1.5758299000008265,3.253461199998128
88,0.4687097999994876,0.6239951999996265,0.7914684999996098,0.8568143999982567,0.9454113000028883,1.0811336999977357,1.5827365000004647,3.224730699999782
89,0.481011199997738,0.5967406000017945,0.7940424000007624,0.8157962000004773,0.8709740000012971,1.0856516999992891,1.5793854999974428,3.235045999997965
90,0.489434800001618,0.5950746999988041,0.7829032000008738,0.8271754999987024,0.900789999999688,1.0850462000016705,1.577041199998348,3.260796800001117
91,0.4927967000003264,0.5912668000019039,0.7843687999993563,0.8704254000003857,0.8653290000002016,1.0797069000000192,1.61926830000084,3.222839699999895
92,0.484190099999978,0.5981958999982453,0.799973899996985,0.8899572000009357,0.8677783000021009,1.083298300000024,1.578554499999882,3.2191042999984347
93,0.48607369999808725,0.5952607999970496,0.7965278000010585,0.8942714999975578,0.8635247999991407,1.0845797000001767,1.5793125000018335,3.2676146000012523
94,0.5404711999981373,0.6008526000005077,0.8118050999983097,0.8828257999994094,0.8873271999982535,1.0854819000014686,1.5814742999973532,3.214546400002291
95,0.5455660000006901,0.6006601000008231,0.8062948000006145,0.9007996000000276,0.9062488000017765,1.077934599998116,1.5842670000020007,3.247317600002134
96,0.48631249999743886,0.5994675000001735,0.8210961000004318,0.8379362000014225,0.8817858000002161,1.0822259000015038,1.5713242999991053,3.0594434999984514
97,0.48833209999793326,0.6013803000023472,0.8279952999982925,0.8298095999998623,0.8497714999975869,1.0836233999980323,1.5773610000032932,3.143608899998071
98,0.49159510000026785,0.6085203000002366,0.8538504999996803,0.8411994000016421,0.8873568999988493,1.0947878000006313,1.5844388000004983,3.1807294999998703
99,0.4991208999999799,0.6048112999997102,0.8268637000001036,0.8299743999996281,0.8520619000009901,1.0852279999999155,1.5707961000007344,3.0963402000015776
Mean,0.4672104889999173,0.5840469939999093,0.7804916779997074,0.8575765329999194,0.8895430410001427,1.083874543999991,1.586421637000203,3.16699185700003
Median,0.46427425000001676,0.5816173499988508,0.7915955499993288,0.857403300000442,0.8828879499997129,1.0833291499984625,1.5834498500007612,3.143440149999151
Std_dev,0.017555826090320702,0.01852297081300388,0.049206835203345164,0.02857759751344621,0.040456009353133704,0.005518550162139547,0.011985989491733686,0.07232018440162134
