Index,Time_16,Time_12,Time_8,Time_6,Time_4,Time_3,Time_2,Time_1
0,5.059041699998488,5.278702499999781,6.398633400000108,7.848872299997311,9.732843699999648,12.59714940000049,18.489533500000107,38.281274900000426
1,5.166619800002081,5.961475500000233,6.969980800000485,8.119620999998006,9.821641599999566,13.843908899998496,18.51124649999838,37.590442199998506
2,5.249959299999318,5.937764800000878,6.9352459000001545,7.995271600000706,9.863829500001884,14.121910300000309,18.524349899998924,37.42268210000111
3,5.201986699998088,6.0975562000021455,7.098618500000157,8.421023900002183,9.867779000000155,13.897960099999182,18.37164589999884,38.9433355000001
4,5.250682200003212,6.135699899998144,6.9565451000016765,8.270750100000441,9.954493599998386,23.02086280000003,18.43323919999966,37.541047500002605
5,5.3928013000004285,6.1743225999998685,7.124060200003441,8.124573700002657,9.876829000000726,22.372785899999144,18.434562800001004,37.56940059999761
6,5.654689799997868,6.263457900000503,7.098787800001446,7.963646100000915,9.911961400001019,13.11622559999887,18.4801664000006,37.36547090000022
7,5.46295789999931,6.25099489999775,7.142974599999434,8.355941699999676,9.898127000000386,13.095374899996386,18.443912999999156,37.67992999999842
8,5.490117699999246,6.238519300000917,7.357701000000816,8.229424299999664,9.905378499999642,12.89732119999826,18.32719670000006,37.47444300000279
9,5.608536399999139,6.356650599998829,7.3468196999965585,8.044025799998053,9.893920099999377,13.578324399997655,18.392814899998484,37.61409499999718
10,5.547128600002907,6.319405300000653,7.330266600001778,8.408399100000679,9.940700999999535,13.318209900000511,18.418686699998943,37.620616600001085
11,5.555121400000644,6.312673899999936,7.304586099999142,8.12860609999916,9.875800899997557,13.066314199997578,18.350426199998765,37.517073099999834
12,5.552199399997335,6.4319676000013715,7.183549600002152,8.114029799999116,9.94675940000161,13.636275699998805,20.34421949999887,37.70221909999964
13,5.557556599997042,6.346031999997649,7.602785299997777,8.391159000002517,9.94583970000167,12.94478109999909,18.424126900001284,39.54868010000064
14,5.563054899997951,6.353352699999959,8.92657650000183,8.168948400001682,9.931785700002365,12.510114100001374,20.852524999998423,38.94749529999899
15,5.575526500000706,6.433666600001743,7.19346680000308,8.218204400000104,9.89025440000114,12.536026999998285,18.464199000001827,39.08858170000167
16,5.546325700001034,6.458695799999987,7.192109600000549,8.235848899999837,9.958783999998559,12.55465770000228,18.24412310000116,38.886139399997774
17,5.635663000000932,6.53355410000222,7.125531399997271,8.203271200000017,10.178733400000056,12.677748400001292,18.24169080000138,39.262532400000055
18,5.72990690000006,6.510882599999604,7.174020999998902,8.053221800000756,9.94850260000021,12.60995869999897,18.292185500002233,38.85146739999982
19,5.899861300000339,6.535900199996831,7.211627199998475,8.121964000001753,9.897112300001027,12.611298700001498,18.279700999999477,39.01161869999851
20,5.655042999998841,6.445303000000422,7.09554819999903,8.185892600002262,9.929360000001907,12.760831999999937,18.182637500001874,39.15800030000173
21,5.610041200001433,6.534188400000858,7.335095899998123,9.225844000000507,9.928537799998594,12.597228400001768,19.133305799998197,39.03779790000044
22,5.646266499999911,6.476086999999097,7.345931500000006,8.700366499997472,9.89986819999831,12.55126029999883,20.159217500000523,38.96294489999855
23,5.718899700001202,6.52896089999922,7.289745100002619,8.457438500001444,9.886782099998527,12.552776400003495,18.25530499999877,39.21236409999983
24,5.694726100002299,6.458688300001086,7.275420000001759,8.322994699999981,9.960087200000999,12.613440999997692,18.355507299998862,39.27133600000161
Mean,5.520988543999993,6.294980103999987,7.240625112000271,8.252373580000276,9.913828484000113,13.763309883999609,18.656261023999832,38.382439547999965
Median,5.557556599997042,6.353352699999959,7.192109600000549,8.203271200000017,9.905378499999642,12.89732119999826,18.424126900001284,38.85146739999982
Std_dev,0.19538538731010108,0.26742749067892985,0.4050338013349521,0.2664597540480567,0.07265577356263725,2.6784494571265185,0.6925749837384885,0.7653954321888076
